EpLenMean,InitialReturnMean,InitialReturnStd,OptimizationReturnMin,InitialReturnMax,InitialReturnMin,ReturnStepMaxmin,Weights,OptimizationReturnMax,ESSRenyiHarmonic,EmpiricalD2Harmonic,StdWReturnMean,MeanD2-0,MeanEntropy,Epsilon,Inner Iteration,EpThisIter,InitialBound,ReturnMeanIW,Iteration,WReturnMean,ReturnStepMax,MinTargetPdf,VarianceInitializer,MeanIW,EpisodesSoFar,TimeElapsed,MinBehavPdf,LearnableVariance,ESSRenyiArithmetic,OptimizationReturnMean,MinIW,Bound,TimestepsSoFar,Penalization,MaxIW,DivergenceHarmonic,StdIW,EmpiricalD2Arithmetic,EpRewMean
86.75,-59.417347,8.054905,,-39.596527,-79.16293,0.8628788,[-0.429  3.826],39.566406,100.0,1.0,,1.0,0.4189424,2.0,1,100,-506.95035,846216450.0,476,454.76953,0.8628788,-57.556366,-1.0,8016446.0,47600,4098.902993917465,-57.556366,,100.0,19.745583,0.047802016,-1.7661205e+16,4910256,True,712311300.0,1.14545155e+29,71019570.0,1.0,-59.417350109666586
87.0,-59.82248,7.383733,,-50.099243,-76.236404,0.860608,[-0.207  3.711],26.137161,100.0,1.0,,1.0,0.4189424,2.0,1,100,-346.7065,252158190.0,477,323.9363,0.860608,-62.00379,-1.0,5856706.0,47700,4101.946593761444,-62.00379,,100.0,16.413921,0.01591782,-171976930000000.0,4918956,True,483753250.0,5.7035852e+25,48906360.0,1.0,-59.82248350933194
89.06,-60.858578,9.041804,,-40.106773,-86.80459,0.85646224,[-0.254  3.827],46.697815,100.0,1.0,,1.0,0.4189424,2.0,1,100,-827.6342,28882928000.0,478,754.9496,0.85646224,-58.53058,-1.0,159499090.0,47800,4104.364231109619,-58.53058,,100.0,25.946009,0.9659187,-1.4053002e+16,4927862,True,15083837000.0,3.7375984e+28,1501622800.0,1.0,-60.858579565882685
89.04,-60.705467,8.385308,,-41.06463,-85.063774,0.85855675,[-0.284  3.949],43.999146,100.0,1.0,,1.0,0.4189424,2.0,1,100,-728.1659,112285450.0,479,663.6402,0.85855675,-63.41607,-1.0,333598.1,47900,4106.921767950058,-63.41607,,100.0,24.358301,0.3433228,-176208250000000.0,4936766,True,11208527.0,7.4561976e+24,1379518.1,1.0,-60.705473186075686
87.92,-60.361794,8.7901125,,-49.651016,-92.76312,0.8557544,[-0.233  3.834],43.112106,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1189.0624,903720450.0,480,1127.1124,0.8557544,-68.41537,-1.0,1680366.1,48000,4109.615931510925,-68.41537,,100.0,32.401337,0.0019421394,-4.743655e+16,4945558,True,117010480.0,5.862349e+29,12023656.0,1.0,-60.361789254695175
88.25,-60.250206,8.608157,,-41.261147,-85.71886,0.8628346,[-0.245  3.959],44.45771,100.0,1.0,,1.0,0.4189424,2.0,1,100,-788.6315,6577412600.0,481,722.7527,0.8628346,-56.462177,-1.0,13757629.0,48100,4112.138023376465,-56.462177,,100.0,25.468655,0.3334257,-1.4458391e+18,4954383,True,1247525100.0,4.816084e+32,124387680.0,1.0,-60.25020376816392
88.69,-60.17217,8.050307,,-40.748047,-88.276726,0.8630594,[-0.247  4.084],47.52868,100.0,1.0,,1.0,0.4189424,2.0,1,100,-929.966,5677527600.0,482,854.67346,0.8630594,-59.06987,-1.0,7142964.0,48200,4114.3743724823,-59.06987,,100.0,28.104555,0.22251306,-5.4333857e+16,4963252,True,621260540.0,5.2066754e+29,61853828.0,1.0,-60.17217055156827
85.4,-58.489254,6.305164,,-49.76481,-74.604546,0.86222786,[-0.256  3.959],24.839737,100.0,1.0,,1.0,0.4189424,2.0,1,100,-320.0235,2702101800.0,483,299.45776,0.86222786,-54.16681,-1.0,12491446.0,48300,4116.222020149231,-54.16681,,100.0,16.115294,0.02330982,-1.5669442e+16,4971792,True,1067789600.0,5.804454e+29,106824630.0,1.0,-58.489252290576694
87.74,-59.659523,8.03802,,-49.77549,-87.653854,0.8699306,[-0.271  3.835],37.878365,100.0,1.0,,1.0,0.4189424,2.0,1,100,-896.11536,16974858.0,484,848.2926,0.8699306,-63.71923,-1.0,30823.762,48400,4118.303229570389,-63.71923,,100.0,27.994335,0.060586207,-1961598400000.0,4980566,True,892350.6,1.682249e+21,130315.62,1.0,-59.659517916888
87.62,-60.06051,9.153009,,-39.32476,-88.52586,0.8582171,[-0.337  3.941],49.201103,100.0,1.0,,1.0,0.4189424,2.0,1,100,-974.741,1182719900.0,485,894.0543,0.8582171,-57.443546,-1.0,2375708.8,48500,4120.158513069153,-57.443546,,100.0,28.46536,0.05187711,-5.8064256e+16,4989328,True,121585350.0,5.1779864e+29,13697463.0,1.0,-60.06050378784537
87.43,-59.894844,9.064772,,-40.086624,-86.15123,0.8625872,[-0.364  3.819],46.064606,100.0,1.0,,1.0,0.4189424,2.0,1,100,-842.29395,271662240.0,486,771.56793,0.8625872,-68.12767,-1.0,646059.25,48600,4121.818766593933,-68.12767,,100.0,26.256386,0.14659436,-2607657000000000.0,4998071,True,44950428.0,1.3591701e+27,4585266.5,1.0,-59.89484240204096
87.74,-59.936928,8.439444,,-40.332176,-85.129105,0.8535461,[-0.132  3.912],44.79693,100.0,1.0,,1.0,0.4189424,2.0,1,100,-772.7568,13047639.0,487,705.8699,0.8535461,-62.27998,-1.0,22850.168,48700,4123.718263626099,-62.27998,,100.0,25.192173,0.021333577,-61828956000.0,5006845,True,1352227.5,8.539846e+17,144885.44,1.0,-59.93692937850952
89.87,-61.545322,8.492113,,-49.62595,-84.02388,0.8536631,[-0.047  4.004],34.39793,100.0,1.0,,1.0,0.4189424,2.0,1,100,-616.83826,232330940.0,488,577.4014,0.8536631,-57.75466,-1.0,593242.06,48800,4125.883963108063,-57.75466,,100.0,22.478554,0.057484537,-4.473349e+16,5015832,True,29078252.0,1.2864078e+30,3269015.8,1.0,-61.54532507404685
91.44,-62.45537,9.398568,,-49.870064,-90.554565,0.85946035,[-0.042  3.88 ],40.6845,100.0,1.0,,1.0,0.4189424,2.0,1,100,-933.0678,122884.86,489,877.8975,0.85946035,-66.61493,-1.0,173.58551,48900,4128.097703695297,-66.61493,,100.0,28.09919,0.05797607,-1894853.4,5024976,True,4126.26,1031427000.0,545.38995,1.0,-62.4553764231503
88.42,-60.264473,8.558731,,-40.97616,-94.70556,0.8615713,[0.068 3.939],53.7294,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1355.6616,215865760.0,490,1259.4404,0.8615713,-70.29646,-1.0,233718.8,49000,4129.940590620041,-70.29646,,100.0,34.44109,0.02774516,-8.119743e+19,5033818,True,8535133.0,7.1199854e+35,977971.7,1.0,-60.2644714923203
88.43,-60.327793,7.753533,,-39.19239,-78.77403,0.8634998,[0.027 3.821],39.581642,100.0,1.0,,1.0,0.4189424,2.0,1,100,-452.60086,153050850.0,491,400.38113,0.8634998,-65.26163,-1.0,4388579.0,49100,4131.8714480400085,-65.26163,,100.0,18.446243,0.23005769,-383494840000000.0,5042661,True,407159170.0,5.3924477e+25,40517390.0,1.0,-60.327790958732365
87.38,-59.890594,7.6557927,,-40.97609,-84.27767,0.86273485,[0.068 3.703],43.301582,100.0,1.0,,1.0,0.4189424,2.0,1,100,-715.8374,1620994700.0,492,653.3406,0.86273485,-60.924835,-1.0,10397659.0,49200,4134.002218961716,-60.924835,,100.0,24.387075,0.323599,-1.420201e+18,5051399,True,679951500.0,5.1632963e+32,69700000.0,1.0,-59.8905962459743
89.14,-61.066437,9.354099,,-40.019566,-92.89164,0.8554493,[0.079 3.827],52.872074,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1193.518,7456521700.0,493,1100.3428,0.8554493,-71.44496,-1.0,47470224.0,49300,4136.015401363373,-71.44496,,100.0,31.825203,0.0046799337,-1.5580016e+17,5060313,True,2380027400.0,2.7955856e+30,286918800.0,1.0,-61.06643608301878
91.7,-62.455357,8.864065,,-41.27153,-86.09287,0.85583633,[0.102 3.704],44.821342,100.0,1.0,,1.0,0.4189424,2.0,1,100,-704.2644,1061270500.0,494,637.30365,0.85583633,-65.8449,-1.0,5916843.0,49400,4138.0387506484985,-65.8449,,100.0,23.637512,0.12910631,-1.50819e+18,5069483,True,362732100.0,5.07242e+32,37620140.0,1.0,-62.455359375327824
89.66,-60.97588,8.13287,,-40.03196,-84.22112,0.8539865,[-0.121  3.818],44.189163,100.0,1.0,,1.0,0.4189424,2.0,1,100,-671.5691,178688.81,495,606.485,0.8539865,-59.736656,-1.0,382.27124,49500,4139.976242780685,-59.736656,,100.0,23.245247,0.009342588,-18667718.0,5078449,True,11881.39,80687760000.0,1507.2677,1.0,-60.97587619036436
87.41,-59.91889,9.489519,,-40.193146,-81.39702,0.86185205,[-0.226  3.75 ],41.203873,100.0,1.0,,1.0,0.4189424,2.0,1,100,-607.9495,550717950.0,496,551.3609,0.86185205,-62.619324,-1.0,1901289.5,49600,4141.830647945404,-62.619324,,100.0,21.478127,0.10803791,-2.0522984e+16,5087190,True,82206024.0,1.3151382e+29,9284498.0,1.0,-59.91889177918434
86.33,-59.390575,8.440327,,-40.017403,-78.01126,0.86159664,[-0.21   3.626],37.99386,100.0,1.0,,1.0,0.4189424,2.0,1,100,-466.08484,213216420.0,497,417.969,0.86159664,-55.87493,-1.0,690036.4,49700,4143.697941064835,-55.87493,,100.0,18.620686,0.41095373,-6908209500000000.0,5095823,True,31644678.0,2.061199e+28,3476302.8,1.0,-59.39057653293013
89.46,-61.18359,8.751631,,-49.870667,-83.301865,0.85927373,[-0.433  3.74 ],33.4312,100.0,1.0,,1.0,0.4189424,2.0,1,100,-603.06177,577179800.0,498,565.8091,0.85927373,-68.29169,-1.0,2989943.8,49800,4145.5912075042725,-68.29169,,100.0,22.118275,0.3224358,-8300591000000000.0,5104769,True,197583000.0,4.9642395e+28,19865258.0,1.0,-61.1835900439322
90.47,-61.683815,9.193021,,-39.74302,-91.862465,0.8618231,[-0.407  3.618],52.119446,100.0,1.0,,1.0,0.4189424,2.0,1,100,-1085.8066,290811.47,499,995.2627,0.8618231,-60.17392,-1.0,396.6758,49900,4147.335227489471,-60.17392,,100.0,30.178656,0.03680491,-27596864.0,5113816,True,12663.702,90941320000.0,1656.0994,1.0,-61.683811631053686
