MeanEntropy,VarianceInitializer,MeanD2-0,EpisodesSoFar,ReturnStepMax,EmpiricalD2Arithmetic,Weights,OptimizationReturnMax,InitialReturnStd,EmpiricalD2Harmonic,ESSRenyiHarmonic,OptimizationReturnMean,MinTargetPdf,Iteration,Epsilon,ESSRenyiArithmetic,InitialReturnMean,OptimizationReturnMin,MaxIW,InitialReturnMin,InitialReturnMax,EpLenMean,Bound,TimeElapsed,MinIW,Inner Iteration,MeanIW,WReturnMean,MinBehavPdf,DivergenceHarmonic,ReturnStepMaxmin,EpRewMean,StdIW,InitialBound,TimestepsSoFar,LearnableVariance,Penalization,StdWReturnMean,ReturnMeanIW,EpThisIter
0.4189424,-1.0,1.0,47400,0.8660615,1.0,[-0.033  3.115],49.500168,9.548709,1.0,100.0,37.082935,-63.552284,474,2.0,100.0,-61.931957,,5541587500.0,-99.01489,-49.514725,90.37,-1.3505366e+18,5994.8210735321045,0.33298334,1,68459750.0,1466.3218,-63.552284,2.7341888e+32,0.8660615,-61.931959251761434,556883000.0,-1547.9932,4835991,,True,,47144956000.0,100
0.4189424,-1.0,1.0,47500,0.8595332,1.0,[-0.053  2.992],50.044468,10.594965,1.0,100.0,26.477766,-68.7431,475,2.0,100.0,-64.06649,,43163150.0,-90.54426,-40.49979,93.55,-2158417000000000.0,6004.95215177536,0.0496329,1,721414.4,813.32544,-68.7431,6.684806e+26,0.8595332,-64.0664908145368,4657821.5,-896.8036,4845346,,True,,277195260.0,100
0.4189424,-1.0,1.0,47600,0.85617137,1.0,[-0.101  2.876],51.90416,9.528935,1.0,100.0,30.77119,-64.43556,476,2.0,100.0,-61.31285,,2710538800.0,-92.08404,-40.17988,89.44,-2.964203e+17,6015.5502190589905,0.0011698172,1,38345444.0,1037.6667,-64.43556,1.0895561e+31,0.85617137,-61.31284709751606,287859900.0,-1127.4658,4854290,,True,,18502216000.0,100
0.4189424,-1.0,1.0,47700,0.8616283,1.0,[-0.12   2.753],49.54325,10.299576,1.0,100.0,28.202791,-65.0061,477,2.0,100.0,-61.99371,,2006330.2,-90.1965,-40.65325,90.82,-59902690000000.0,6025.187206983566,0.19391061,1,57952.17,901.4787,-65.0061,5.3603943e+23,0.8616283,-61.993711190521715,286786.4,-983.29395,4863372,,True,,23806870.0,100
0.4189424,-1.0,1.0,47800,0.8565259,1.0,[0.119 2.826],43.6084,8.915977,1.0,100.0,23.74768,-63.748177,478,2.0,100.0,-60.96539,,53359188.0,-84.713066,-41.104668,88.89,-2.8460501e+17,6033.7597415447235,0.03665527,1,977388.56,643.4469,-63.748177,2.0157981e+31,0.8565259,-60.96538628339768,5481836.0,-706.8342,4872261,,True,,279698880.0,100
0.4189424,-1.0,1.0,47900,0.8543205,1.0,[0.124 2.951],45.519314,9.277206,1.0,100.0,24.085352,-67.314415,479,2.0,100.0,-61.898903,,3889.1777,-85.984245,-40.46493,90.43,-1638129.9,6042.502814054489,0.029032566,1,103.13057,666.17065,-67.314415,538277200.0,0.8543205,-61.898894975036384,415.82208,-735.23486,4881304,,True,,35721.88,100
0.4189424,-1.0,1.0,48000,0.8639256,1.0,[-0.124  2.976],38.03147,9.843162,1.0,100.0,25.37232,-67.638214,480,2.0,100.0,-62.286854,,22170398.0,-87.65917,-49.6277,91.1,-1963176400000000.0,6052.554892539978,0.14709122,1,413908.12,740.6424,-67.638214,1.6580152e+27,0.8639256,-62.28685335353017,2302337.8,-788.85364,4890414,,True,,95766990.0,100
0.4189424,-1.0,1.0,48100,0.85709155,1.0,[-0.159  3.096],45.391087,8.948242,1.0,100.0,25.086132,-58.422684,481,2.0,100.0,-60.748634,,59745324.0,-85.83476,-40.443676,88.34,-94647010000000.0,6062.470148086548,0.02732293,1,970330.56,709.385,-58.422684,1.8991952e+24,0.85709155,-60.74863134264946,6195862.5,-778.0609,4899248,,True,,466740800.0,100
0.4189424,-1.0,1.0,48200,0.8549396,1.0,[0.076 3.182],49.394604,8.682409,1.0,100.0,27.650236,-62.59836,482,2.0,100.0,-62.360527,,9586.671,-90.010765,-40.61616,91.24,-14663363.0,6071.994265794754,0.035518833,1,239.7632,839.92,-62.59836,32073923000.0,0.8549396,-62.360526160746815,1030.2048,-921.2454,4908372,,True,,98252.3,100
0.4189424,-1.0,1.0,48300,0.861086,1.0,[-0.17   3.229],77.1716,11.107788,1.0,100.0,55.65471,-64.49939,483,2.0,100.0,-61.57854,,1469865300.0,-117.233246,-40.061646,89.68,-2.3697353e+17,6080.995326519012,0.20186757,1,25582732.0,3220.8293,-64.49939,1.4249903e+30,0.861086,-61.57853763520718,162623020.0,-3419.3352,4917340,,True,,52700150000.0,100
0.4189424,-1.0,1.0,48400,0.8590579,1.0,[-0.184  3.105],37.510574,9.338219,1.0,100.0,25.563227,-60.155617,484,2.0,100.0,-62.065384,,47393150.0,-87.62862,-50.118042,90.69,-8.5755885e+16,6090.391929864883,0.0033295,1,1126920.4,740.68097,-60.155617,3.343147e+30,0.8590579,-62.065388432741166,5512196.5,-787.58093,4926409,,True,,360200100.0,100
0.4189424,-1.0,1.0,48500,0.8634178,1.0,[-0.174  3.229],49.795372,9.179845,1.0,100.0,27.762426,-65.17903,485,2.0,100.0,-62.13921,,186462260.0,-89.901634,-40.106262,91.11,-6.3887424e+16,6100.552208185196,0.096205704,1,3010091.0,855.02185,-65.17903,5.974717e+29,0.8634178,-62.13920792996883,19873016.0,-937.66986,4935520,,True,,1202171600.0,100
0.4189424,-1.0,1.0,48600,0.8669939,1.0,[-0.199  3.107],53.24856,10.222222,1.0,100.0,40.57916,-64.96329,486,2.0,100.0,-62.466133,,26043849000.0,-103.045296,-49.796734,91.61,-1.0277303e+20,6109.838437795639,0.58506423,1,261391710.0,1751.162,-64.96329,1.18241314e+36,0.8669939,-62.46613618209958,2591239400.0,-1845.6715,4944681,,True,,127727560000.0,100
0.4189424,-1.0,1.0,48700,0.8603867,1.0,[-0.209  2.982],41.837807,8.895684,1.0,100.0,21.829456,-56.12406,487,2.0,100.0,-61.075573,,35724590.0,-82.90503,-41.067223,89.26,-4.425454e+16,6118.762295722961,0.083155304,1,662957.94,555.6584,-56.12406,5.7528428e+29,0.8603867,-61.075572403669355,4042175.5,-614.0027,4953607,,True,,69376824.0,100
0.4189424,-1.0,1.0,48800,0.85851395,1.0,[-0.2    2.857],38.80361,8.461803,1.0,100.0,26.675758,-61.781067,488,2.0,100.0,-61.329857,,1034960800.0,-88.005615,-49.202003,89.52,-1.0768013e+16,6127.266837596893,0.28978473,1,11439046.0,783.1982,-61.781067,4.6028316e+28,0.85851395,-61.32985695630312,103286200.0,-833.38654,4962559,,True,,218204900.0,100
0.4189424,-1.0,1.0,48900,0.8551239,1.0,[-0.233  2.737],41.89018,9.645629,1.0,100.0,29.132256,-74.09854,489,2.0,100.0,-62.62805,,140293980.0,-91.76031,-49.87013,91.22,-2.9754574e+16,6136.218330144882,0.029947301,1,2691509.5,941.72656,-74.09854,2.587623e+29,0.8551239,-62.628049577325584,15124108.0,-1000.21796,4971681,,True,,1267050000.0,100
0.4189424,-1.0,1.0,49000,0.86246943,1.0,[-0.253  2.86 ],40.787876,10.470762,1.0,100.0,27.479624,-64.36749,490,2.0,100.0,-62.816628,,349318.9,-90.29625,-49.508373,91.6,-7367146.5,6145.722429513931,0.08055508,1,4060.5203,864.76654,-64.36749,16150636000.0,0.86246943,-62.81662533789873,35011.91,-920.21893,4980841,,True,,319635.66,100
0.4189424,-1.0,1.0,49100,0.8588592,1.0,[-0.361  2.798],51.651314,9.910176,1.0,100.0,30.540947,-59.76719,491,2.0,100.0,-61.754684,,31069975000.0,-92.29562,-40.64431,90.13,-6985745500000000.0,6154.724630117416,0.07496024,1,311914080.0,1030.9609,-59.76719,6.170615e+27,0.8588592,-61.75467779263854,3091313000.0,-1119.8867,4989854,,True,,113448600000.0,100
0.4189424,-1.0,1.0,49200,0.8568269,1.0,[-0.319  2.68 ],47.961773,9.880173,1.0,100.0,25.633295,-65.03613,492,2.0,100.0,-61.729004,,36961960.0,-87.362305,-39.40053,90.09,-9.081701e+18,6165.291572809219,0.07668725,1,1051975.9,754.6837,-65.03613,1.4028007e+34,0.8568269,-61.72900896549225,4940137.5,-831.35895,4998863,,True,,397133100.0,100
0.4189424,-1.0,1.0,49300,0.8594733,1.0,[-0.333  2.804],51.377724,11.535411,1.0,100.0,36.587975,-75.40478,493,2.0,100.0,-63.94878,,221139020.0,-100.53675,-49.159027,92.97,-5.0621948e+17,6175.925752878189,0.44425035,1,5275846.5,1471.7455,-75.40478,3.3099448e+31,0.8594733,-63.94877745464444,27179384.0,-1559.7325,5008160,,True,,6201218600.0,100
0.4189424,-1.0,1.0,49400,0.8625999,1.0,[-0.33   2.679],43.92926,9.973304,1.0,100.0,21.40293,-61.42914,494,2.0,100.0,-62.408104,,8772.559,-83.811035,-39.881775,91.17,-2972493.5,6185.899743080139,0.014809502,1,245.05975,557.5521,-61.42914,2085816300.0,0.8625999,-62.408105982095,978.12085,-621.8759,5017277,,True,,34677.47,100
0.4189424,-1.0,1.0,49500,0.85826147,1.0,[-0.22  2.74],32.658546,9.042376,1.0,100.0,19.470182,-61.054554,495,2.0,100.0,-63.127193,,118555170.0,-82.597374,-49.938828,91.81,-2.4583676e+16,6195.53576540947,0.0013523193,1,1927854.9,460.85254,-61.054554,4.7813292e+29,0.85826147,-63.127192077040675,12102829.0,-496.4038,5026458,,True,,368065020.0,100
0.4189424,-1.0,1.0,49600,0.85923904,1.0,[-0.218  2.615],54.501175,10.024193,1.0,100.0,41.187035,-69.81669,496,2.0,100.0,-63.661278,,1331676500.0,-104.84831,-50.347137,93.57,-8.417834e+16,6204.531759023666,0.042887054,1,14855525.0,1796.8563,-69.81669,7.228025e+29,0.85923904,-63.66127651825547,132557784.0,-1895.8667,5035815,,True,,15543148000.0,100
0.4189424,-1.0,1.0,49700,0.8714848,1.0,[-0.258  2.497],45.437675,10.25272,1.0,100.0,30.708672,-63.490852,497,2.0,100.0,-64.60732,,348222.6,-95.315994,-49.87832,93.64,-5010697000.0,6213.351654052734,0.043447256,1,5859.5625,1048.1409,-63.490852,5288781400000000.0,0.8714848,-64.60732114031912,35703.516,-1116.9592,5045179,,True,,5873519.5,100
0.4189424,-1.0,1.0,49800,0.8662165,1.0,[-0.014  2.551],49.83822,10.23622,1.0,100.0,24.893713,-69.14508,498,2.0,100.0,-64.81815,,6061590500.0,-89.71187,-39.87365,94.11,-2.2165536e+17,6222.3198001384735,0.048578683,1,65053812.0,724.4771,-69.14508,7.167189e+30,0.8662165,-64.81815699607134,603188160.0,-807.2693,5054590,,True,,10911947000.0,100
0.4189424,-1.0,1.0,49900,0.85979635,1.0,[-0.01   2.426],42.066772,10.648725,1.0,100.0,28.379131,-57.237793,499,2.0,100.0,-63.21334,,40775110.0,-91.59247,-49.525696,91.5,-1.821474e+16,6231.073882102966,0.04541126,1,668342.8,918.77045,-57.237793,9.53524e+28,0.85979635,-63.21333611235023,4102474.8,-977.75574,5063740,,True,,194731140.0,100
