TimestepsSoFar,ESSRenyiHarmonic,InitialReturnMin,OptimizationReturnMax,MaxIW,ReturnStepMaxmin,Bound,EmpiricalD2Arithmetic,TimeElapsed,EpRewMean,StdIW,Inner Iteration,OptimizationReturnMin,EpLenMean,Epsilon,EmpiricalD2Harmonic,OptimizationReturnMean,MeanIW,InitialBound,MeanEntropy,InitialReturnStd,VarianceInitializer,MeanD2-0,ReturnMeanIW,MinTargetPdf,InitialReturnMax,MinIW,StdWReturnMean,LearnableVariance,EpThisIter,MinBehavPdf,Iteration,Penalization,InitialReturnMean,ReturnStepMax,EpisodesSoFar,WReturnMean,DivergenceHarmonic,ESSRenyiArithmetic
14054347,1.021907,779.5391,4219.9434,14.562748,10.0,-44242706000000.0,48.928135,3734.93110203743,4795.496233389743,2.9348216,7,,479.72,1.0,48.928135,4015.9575,1.2001543,-44328880000000.0,0.4189424,819.83453,-1.0,48.928135,29980770.0,-248.97874,4999.4824,9.932611e-05,,,50,-246.67009,89,True,4795.4966,10.0,44350,29615326.0,469974040000000.0,1.021907
14077409,1.1569262,849.3225,4150.202,7.6280313,10.0,-105172700000000.0,43.21797,3736.869167327881,4609.845669253579,1.5020243,8,,461.24,1.0,43.21797,3760.5232,0.6543196,-104181600000000.0,0.4189424,1047.0726,-1.0,43.21797,16312022.0,-247.76236,4999.5244,0.00013722476,,,50,-245.91064,89,True,4609.8457,10.0,44400,17381692.0,2655720800000000.0,1.1569262
14100408,1.277373,19.961243,4979.514,11.936295,10.0,-253282460000000.0,39.142838,3738.994471549988,4597.536926380793,1.737135,9,,459.98,1.0,39.142838,4577.575,0.52813715,-251796990000000.0,0.4189424,1146.3152,-1.0,39.142838,12708587.0,-246.20126,4999.4756,0.00020556545,,,50,-245.65704,89,True,4597.537,10.0,44450,11997728.0,1.5402939e+16,1.277373
14123658,0.20791167,39.930393,4959.697,171.08858,10.0,-1.7401797e+17,240.48674,3741.1502480506897,4647.649579714967,25.418255,10,,465.0,1.0,240.48674,4607.719,5.4999933,-1.7401797e+17,0.4189424,1125.3497,-1.0,240.48674,136926190.0,-245.92984,4999.627,0.00013135301,,,50,-244.00674,89,True,4647.65,10.0,44500,136926190.0,7.269911e+21,0.20791167
14148128,50.0,2119.392,2880.0698,158.60817,10.0,-311188630000000.0,1.0,3743.1757307052612,4892.167859441011,28.975878,1,,489.4,1.0,1.0,2772.776,21.291174,-26237422.0,0.4189424,513.09576,-1.0,1.0,516727230.0,-245.0656,4999.462,0.48736107,,,50,-245.0656,90,True,4892.168,10.0,44550,24196574.0,2.325114e+16,50.0
14170936,8.4058455e-12,379.68854,4619.857,1334.1437,10.0,-inf,5948242000000.0,3745.235496044159,4557.569779972126,186.579,2,,456.16,1.0,5948242000000.0,4177.8813,30.053606,-inf,0.4189424,931.12683,-1.0,5948242000000.0,330777570.0,-245.91553,4999.5454,1.0422166e-18,,,50,-246.6393,90,True,4557.5693,10.0,44600,330777570.0,inf,8.4058455e-12
14193883,8.13048e-13,19.962852,4979.586,168.7963,10.0,-inf,61496986000000.0,3747.0843031406403,4585.605237292386,31.528992,3,,458.94,1.0,61496986000000.0,4565.642,8.789496,-inf,0.4189424,914.5707,-1.0,61496986000000.0,218912900.0,-257.59232,4999.549,5.279567e-17,,,50,-253.09084,90,True,4585.605,10.0,44650,218912900.0,inf,8.13048e-13
14216859,1.655833e-10,439.6021,4559.95,7200.4365,10.0,-inf,301962820000.0,3749.182572364807,4592.196289763987,1007.58527,4,,459.52,1.0,301962820000.0,4152.594,149.43504,-inf,0.4189424,1015.262,-1.0,301962820000.0,2819216000.0,-255.93185,4999.5522,1.30979085e-14,,,50,-249.52669,90,True,4592.1963,10.0,44700,2819216000.0,inf,1.655833e-10
14240755,1.03920665e-11,2039.3715,2960.167,56.759235,10.0,-inf,4811362700000.0,3751.041269302368,4776.342939307215,8.674533,5,,477.92,1.0,4811362700000.0,2736.9712,2.1344593,-inf,0.4189424,634.6974,-1.0,4811362700000.0,53338110.0,-247.40094,4999.5386,2.2455828e-20,,,50,-242.45114,90,True,4776.343,10.0,44750,53338110.0,inf,1.03920665e-11
14263330,6.0889738e-09,509.62097,4489.9385,338.67563,10.0,-inf,8211564000.0,3753.2028381824493,4512.036698833451,49.542953,6,,451.5,1.0,8211564500.0,4002.416,10.648447,-inf,0.4189424,1085.1088,-1.0,8211564000.0,266011490.0,-245.42963,4999.5596,1.3886856e-15,,,50,-245.09653,90,True,4512.037,10.0,44800,266011490.0,inf,6.088974e-09
14285736,1.6413557e-12,489.69598,4509.815,106.46823,10.0,-inf,30462624000000.0,3755.1820068359375,4477.9089308669045,15.973135,7,,448.12,1.0,30462624000000.0,3988.2131,3.6444542,-inf,0.4189424,1070.5232,-1.0,30462624000000.0,87150720.0,-238.15694,4999.5107,3.7417422e-19,,,50,-236.49425,90,True,4477.909,10.0,44850,87150720.0,inf,1.6413557e-12
14307722,7.349581e-12,,4999.597,12.198864,10.0,-inf,6803108000000.0,3757.2038707733154,4393.225537956276,2.35276,8,,439.72,1.0,6803108700000.0,4393.225,1.1389971,-inf,0.4189424,1115.3096,-1.0,6803108000000.0,27950628.0,-249.58105,4999.597,4.7046367e-17,,,50,-249.9886,90,True,4393.225,10.0,44900,27950628.0,inf,7.349582e-12
14329884,2.6397437e-08,1229.2231,3770.375,1028.9033,10.0,-inf,1894123300.0,3759.427397966385,4428.216092066573,143.95557,9,,443.24,1.0,1894123300.0,3198.993,24.71731,-inf,0.4189424,1048.0015,-1.0,1894123300.0,603321660.0,-240.82904,4999.598,1.385713e-13,,,50,-235.3562,90,True,4428.216,10.0,44950,603321660.0,inf,2.6397437e-08
14353112,3.3272538e-15,2059.5193,2940.0276,224.55565,10.0,-inf,1.5027408e+16,3761.6995754241943,4641.877849789502,31.458643,10,,464.56,1.0,1.5027408e+16,2582.3586,5.1642284,-inf,0.4189424,751.0045,-1.0,1.5027408e+16,129056590.0,-254.81581,4999.547,2.8533796e-22,,,50,-241.10378,90,True,4641.878,10.0,45000,129056590.0,inf,3.3272538e-15
14376349,50.0,1249.5723,3749.977,2351748.2,10.0,-1289721400000000.0,1.0,3763.9722356796265,4643.615821421187,329023.72,1,,464.74,1.0,1.0,3394.0435,50679.53,-24235432.0,0.4189424,794.57526,-1.0,1.0,155111420000.0,-260.5802,4999.5493,0.067775205,,,50,-260.5802,91,True,4643.6157,10.0,45050,22194516.0,3.9925934e+17,50.0
14400778,2.1897074e-05,9.980437,4989.673,2.1215272,10.0,-inf,2283410.0,3766.213806629181,4884.493658925728,0.4721806,2,,488.58,1.0,2283410.0,4874.513,0.19404052,-inf,0.4189424,704.0343,-1.0,2283410.0,4444818.0,-241.28967,4999.6533,2.3590736e-07,,,50,-238.97215,91,True,4884.4937,10.0,45100,4444818.0,inf,2.1897074e-05
14425126,0.0016326526,729.4689,4270.0977,60.56019,10.0,-5.704895e+22,30625.012,3768.083073616028,4868.029923240265,8.815734,3,,486.96,1.0,30625.01,4138.561,1.6715657,-5.704895e+22,0.4189424,652.4161,-1.0,30625.012,41778430.0,-251.12723,4999.5664,9.1998124e-11,,,50,-247.65396,91,True,4868.03,10.0,45150,41778430.0,7.813709e+32,0.0016326525
14450126,0.00032101656,4998.09,1.440918,9.664536,10.0,-inf,155755.2,3769.7093002796173,4998.981675251792,1.3947535,4,,500.0,1.0,155755.2,0.89186525,0.4078995,-inf,0.4189424,0.34476754,-1.0,155755.2,10194597.0,-256.5302,4999.531,5.005652e-10,,,50,-250.1217,91,True,4998.9814,10.0,45200,10194597.0,inf,0.00032101656
14473605,3.9991646e-06,339.74963,4659.7305,611.48694,10.0,-inf,12502611.0,3771.7103090286255,4693.593025942817,87.29885,5,,469.58,1.0,12502611.0,4353.8438,15.051857,-inf,0.4189424,992.48004,-1.0,12502611.0,293365300.0,-250.14012,4999.48,2.6726275e-09,,,50,-243.59802,91,True,4693.593,10.0,45250,293365300.0,inf,3.9991646e-06
14497715,0.000324612,329.72675,4669.794,35.92126,10.0,-inf,154030.05,3773.4744324684143,4820.646471505537,5.729756,6,,482.2,1.0,154030.05,4490.92,1.5913717,-inf,0.4189424,874.85626,-1.0,154030.05,39770036.0,-246.89285,4999.5205,8.906459e-12,,,50,-244.60287,91,True,4820.6465,10.0,45300,39770036.0,inf,0.000324612
14522608,0.0010309172,3919.1194,1080.4299,51.550705,10.0,-1.1103883e+24,48500.5,3775.227374792099,4977.464615019029,8.37205,7,,497.86,1.0,48500.5,1058.3452,2.1977282,-1.1103883e+24,0.4189424,151.19247,-1.0,48500.5,54869964.0,-245.75745,4999.5493,3.213392e-09,,,50,-240.58607,91,True,4977.465,10.0,45350,54869964.0,2.960176e+35,0.0010309172
14547146,0.00089846615,369.7513,4629.77,34.997177,10.0,-4.02997e+24,55650.4,3776.930367231369,4906.449995921015,5.8366985,8,,490.76,1.0,55650.4,4536.698,1.3126134,-4.02997e+24,0.4189424,648.09985,-1.0,55650.4,32779552.0,-264.2089,4999.5215,3.743128e-11,,,50,-252.20464,91,True,4906.45,10.0,45400,32779552.0,3.89925e+36,0.00089846615
14571335,0.00048370738,,4999.4844,5045.157,10.0,-1.9642958e+24,103368.28,3778.7957711219788,4836.361757295107,718.249,9,,483.78,1.0,103368.28,4836.362,122.843956,-1.9642958e+24,0.4189424,818.07,-1.0,103368.28,900549400.0,-247.53275,4999.4844,1.5724943e-08,,,50,-240.17395,91,True,4836.362,10.0,45450,900549400.0,9.26412e+35,0.00048370738
14595909,0.0013357127,729.43945,4270.083,780.81586,10.0,-3.6728574e+23,37433.2,3780.6972811222076,4913.70609788517,109.28155,10,,491.48,1.0,37433.2,4184.266,15.871961,-3.6728574e+23,0.4189424,597.75244,-1.0,37433.2,396623330.0,-252.57758,4999.5225,8.527067e-08,,,50,-248.9398,91,True,4913.706,10.0,45500,396623330.0,3.238809e+34,0.0013357127
14620909,50.0,4998.295,1.2329102,2082.5688,10.0,-128668120000.0,1.0,3782.405613183975,4999.11242836223,316.56454,1,,500.0,1.0,1.0,0.8175488,83.21784,-27032028.0,0.4189424,0.27174208,-1.0,1.0,2079620500.0,-257.2927,4999.528,0.17490186,,,50,-257.2927,92,True,4999.1123,10.0,45550,24991124.0,3847369200.0,50.0
14643447,1.7718326,9.979926,4989.608,39.406063,10.0,-1621369000000.0,28.21937,3784.2996439933777,4505.182178905616,5.8536105,2,,450.76,1.0,28.21937,4495.202,1.534474,-1670359700000.0,0.4189424,1311.4305,-1.0,28.21937,37485650.0,-253.68991,4999.588,2.8408908e-06,,,50,-250.43901,92,True,4505.1816,10.0,45600,38097690.0,631099750000.0,1.7718326
14666378,1.0025941,,4999.4775,43.853447,10.0,-56920960000000.0,49.87063,3786.0872004032135,4583.056149531722,6.321912,3,,458.62,1.0,49.87063,4583.056,1.5376382,-57117740000000.0,0.4189424,1095.3953,-1.0,49.87063,37879092.0,-244.59607,4999.4775,3.207569e-05,,,50,-245.69487,92,True,4583.056,10.0,45650,32800728.0,777923000000000.0,1.0025941
14689272,1.4718698,19.960205,4979.419,212.70236,10.0,-611024200000000.0,33.970394,3788.0499880313873,4576.3616978017635,29.954685,4,,457.88,1.0,33.970394,4556.4014,6.0305285,-12367378000000.0,0.4189424,1181.7181,-1.0,33.970394,150113710.0,-245.3361,4999.379,0.00018210978,,,50,-242.16647,92,True,4576.362,10.0,45700,63666300.0,8.964864e+16,1.4718698
14711307,3.844803,,4999.528,17.743826,10.0,-326799400000.0,13.004566,3789.9572501182556,4403.857024312488,3.8159719,5,,440.7,1.0,13.004567,4403.857,1.4245076,-231350240000.0,0.4189424,1349.9739,-1.0,13.004566,28625532.0,-236.03314,4999.528,0.00052582764,,,50,-235.9822,92,True,4403.857,10.0,45750,17456918.0,25636676000.0,3.8448033
14733295,1.6981419,19.964067,4979.4766,14.879913,10.0,-6945378000000.0,29.443947,3791.9359936714172,4394.622835967229,2.5224407,6,,439.76,1.0,29.443947,4374.659,1.0892694,-5729282000000.0,0.4189424,1400.1776,-1.0,29.443947,26633452.0,-248.00816,4999.4404,5.2761363e-05,,,50,-245.08527,92,True,4394.623,10.0,45800,24924606.0,11582280000000.0,1.6981419
14756383,0.6702201,,4999.3657,810.97906,10.0,-100527400000000.0,74.60236,3793.704359769821,4615.37865867862,113.584045,7,,461.76,1.0,74.60236,4615.379,18.825686,-44399686000000.0,0.4189424,1211.4535,-1.0,74.60236,469636900.0,-244.47885,4999.3657,8.834007e-06,,,50,-248.29167,92,True,4615.379,10.0,45850,1062887550.0,2426590200000000.0,0.6702201
14779255,0.8027542,329.7707,4669.6694,33.51399,10.0,-30955044000000.0,62.28556,3795.9198343753815,4571.948425413506,4.7022076,8,,457.44,1.0,62.285564,4242.178,1.0195472,-42155003000000.0,0.4189424,1216.1818,-1.0,62.28556,23543748.0,-239.25894,4999.44,2.2137641e-05,,,50,-238.9446,92,True,4571.948,10.0,45900,21240468.0,230074250000000.0,0.8027543
14803364,1.1611829,9.980242,4989.48,14.398358,10.0,-22924946000000.0,43.05954,3797.5917716026306,4820.418939913485,2.7079065,9,,482.18,1.0,43.05954,4810.438,1.135541,-25202725000000.0,0.4189424,881.11084,-1.0,43.05954,27832286.0,-239.1104,4999.4604,5.0988463e-05,,,50,-237.68248,92,True,4820.419,10.0,45950,26899888.0,126186940000000.0,1.1611829
14826399,1.7110711,309.72498,4689.9043,4882.7764,10.0,-1.097447e+16,29.221462,3799.544528245926,4605.117130714366,714.9242,10,,460.7,1.0,29.221462,4295.392,182.98355,-2262910600000.0,0.4189424,1226.3447,-1.0,29.221462,4337821700.0,-245.20361,4999.6294,0.4979602,,,50,-244.76534,92,True,4605.1167,10.0,46000,53180796.0,2.8913912e+19,1.7110711
14843229,50.0,1229.7244,3769.8118,60847.652,10.0,-2.8380737e+18,1.0,3801.2955315113068,3357.264356048423,11255.686,1,,336.6,1.0,1.0,2127.54,5128.5884,-14810768.0,0.4189424,1224.1947,-1.0,1.0,52169847000.0,-221.34232,4999.536,0.17543109,,,50,-221.34232,93,True,3357.2644,10.0,46050,12769876.0,1.9338363e+24,50.0
14867084,2.736407e-08,419.68768,4579.9346,1.4281998,10.0,-inf,1827213700.0,3803.0810017585754,4769.378760995515,0.21792038,2,,477.1,1.0,1827213600.0,4349.691,0.07134749,-inf,0.4189424,901.2987,-1.0,1827213700.0,1705141.4,-246.53662,4999.622,1.0942958e-07,,,50,-243.08453,93,True,4769.3784,10.0,46100,1705141.4,inf,2.7364068e-08
14890103,1.6997512e-09,,4999.453,310.27444,10.0,-inf,29416067000.0,3805.039581298828,4601.888280368056,43.41521,3,,460.38,1.0,29416070000.0,4601.8887,6.4095483,-inf,0.4189424,1256.3245,-1.0,29416067000.0,36740084.0,-273.59427,4999.453,1.0429775e-08,,,50,-271.13586,93,True,4601.8887,10.0,46150,36740084.0,inf,1.6997513e-09
14914698,1.2788698e-06,1039.435,3960.099,2.3952909,10.0,-inf,39097020.0,3807.0418803691864,4917.703349311598,0.39008698,4,,491.9,1.0,39097020.0,3878.268,0.13738863,-inf,0.4189424,554.2534,-1.0,39097020.0,3433521.0,-241.9336,4999.534,1.7299899e-06,,,50,-237.45882,93,True,4917.703,10.0,46200,3433521.0,inf,1.2788698e-06
14938816,5.8121545e-06,39.931282,4959.7173,0.9642344,10.0,-inf,8602662.0,3808.9511935710907,4821.837659045185,0.1829327,5,,482.36,1.0,8602662.0,4781.9067,0.061437048,-inf,0.4189424,769.9547,-1.0,8602662.0,1053275.6,-246.78743,4999.6484,8.956582e-11,,,50,-245.37555,93,True,4821.8374,10.0,46250,1053275.6,inf,5.8121545e-06
14961580,7.422256e-07,,4999.548,1.3391335,10.0,-inf,67364960.0,3811.1810064315796,4550.68279061972,0.3129923,6,,455.28,1.0,67364960.0,4550.683,0.123652555,-inf,0.4189424,1307.2941,-1.0,67364960.0,2164350.2,-254.53935,4999.548,1.1415048e-07,,,50,-251.23444,93,True,4550.683,10.0,46300,2164350.2,inf,7.422256e-07
14986355,9.743339e-11,2968.245,2031.3984,2.512619,10.0,-inf,513171130000.0,3812.846859931946,4953.612386484843,0.3512284,7,,495.5,1.0,513171100000.0,1985.3672,0.070076205,-inf,0.4189424,285.60495,-1.0,513171130000.0,1741892.2,-268.97006,4999.6436,1.8524494e-07,,,50,-266.29913,93,True,4953.613,10.0,46350,1741892.2,inf,9.743339e-11
15011280,1.3997251e-12,4238.471,761.0542,0.5280899,10.0,-inf,35721300000000.0,3814.4592056274414,4983.809953282278,0.07550071,8,,498.5,1.0,35721300000000.0,745.3388,0.021472549,-inf,0.4189424,106.477486,-1.0,35721300000000.0,536645.5,-252.15909,4999.5254,8.881971e-10,,,50,-247.66896,93,True,4983.81,10.0,46400,536645.5,inf,1.3997251e-12
15035328,1.6635242e-07,,4999.591,9.650095,10.0,-inf,300566720.0,3816.183261156082,4808.074580937309,1.3519022,9,,480.96,1.0,300566720.0,4808.0747,0.24744467,-inf,0.4189424,858.1404,-1.0,300566720.0,5699234.5,-246.86891,4999.591,4.5815145e-08,,,50,-240.64662,93,True,4808.0747,10.0,46450,5699234.5,inf,1.6635242e-07
15059863,2.5581132e-06,339.6892,4659.8057,2.8463018,10.0,-inf,19545656.0,3817.9588871002197,4905.857123135378,0.40810186,10,,490.7,1.0,19545656.0,4566.168,0.11430355,-inf,0.4189424,652.30975,-1.0,19545656.0,2824158.8,-235.27393,4999.495,2.195419e-08,,,50,-234.95276,93,True,4905.8574,10.0,46500,2824158.8,inf,2.5581132e-06
15084399,50.0,349.68646,4649.907,8.002163,10.0,-122508040000.0,1.0,3819.823063135147,4906.186814254222,1.5895734,1,,490.72,1.0,1.0,4556.5005,2.4531014,-26535336.0,0.4189424,650.92865,-1.0,1.0,60031740.0,-243.2393,4999.5938,0.09971084,,,50,-243.2393,94,True,4906.187,10.0,46550,24494378.0,3599613000.0,50.0
15106707,0.7862172,359.701,4639.86,14.791627,10.0,-145646030000000.0,63.595654,3821.717088699341,4458.051262417042,3.8532753,2,,446.16,1.0,63.595657,4098.35,2.6428125,-145858730000000.0,0.4189424,1060.8223,-1.0,63.595654,64632716.0,-245.88504,4999.561,9.028884e-06,,,50,-245.99142,94,True,4458.0513,10.0,46600,64523376.0,5092848000000000.0,0.7862173
15128815,0.687588,,4999.538,26.151749,10.0,-170765330000000.0,72.717964,3823.823230266571,4417.674972016794,4.8263273,3,,442.16,1.0,72.717964,4417.675,1.8566071,-172275160000000.0,0.4189424,1118.572,-1.0,72.717964,45864084.0,-238.84294,4999.538,5.846411e-06,,,50,-235.98816,94,True,4417.675,10.0,46650,46709388.0,7001173000000000.0,0.687588
15151888,0.45799273,1719.4645,3280.108,14.380354,10.0,-2798313500000000.0,109.17204,3825.5329716205597,4610.857753301955,2.9759822,4,,461.46,1.0,109.172035,2891.393,1.7334334,-2799808000000000.0,0.4189424,751.2599,-1.0,109.17204,43319296.0,-235.0499,4999.5723,3.6848105e-06,,,50,-235.32224,94,True,4610.858,10.0,46700,43335900.0,1.8799773e+18,0.4579927
15175354,0.31014818,2579.151,2420.4292,159.36505,10.0,-3372750000000000.0,161.21326,3827.425327062607,4690.212648673662,22.27672,5,,469.32,1.0,161.21326,2111.0618,5.491894,-3449651700000000.0,0.4189424,666.3744,-1.0,161.21326,137190370.0,-242.86311,4999.58,7.770306e-05,,,50,-243.3573,94,True,4690.2124,10.0,46750,135574220.0,2.7310233e+18,0.31014818
15197978,1.0036311,9.980051,4989.5757,39.77699,10.0,-264095760000000.0,49.819103,3829.346297979355,4521.855570768678,6.229903,6,,452.48,1.0,49.8191,4511.8755,2.801617,-265419840000000.0,0.4189424,1083.1359,-1.0,49.819103,64793468.0,-232.66072,4999.5557,3.6565812e-06,,,50,-232.71956,94,True,4521.8555,10.0,46800,65138920.0,1.6745121e+16,1.0036311
15220899,0.56819504,,4999.5723,19.816729,10.0,-60081790000000.0,87.99795,3831.308106660843,4579.6132733369595,4.2769046,7,,458.42,1.0,87.99795,4579.6133,2.2952034,-62279412000000.0,0.4189424,945.43054,-1.0,87.99795,47500010.0,-231.81326,4999.5723,9.512858e-06,,,50,-232.50125,94,True,4579.6133,10.0,46850,46250900.0,866652260000000.0,0.56819504
15244416,0.48336238,2139.6504,2859.8633,11.649476,10.0,-624671900000000.0,103.44206,3833.1517672538757,4700.091135198091,2.592465,8,,470.34,1.0,103.44206,2560.4407,1.3238901,-655666800000000.0,0.4189424,709.69446,-1.0,103.44206,33074270.0,-246.50449,4999.5137,2.2662005e-06,,,50,-246.80252,94,True,4700.091,10.0,46900,33000704.0,9.368805e+16,0.48336238
15267806,1.0925084,2429.7231,2569.852,15.639767,10.0,-17352239000000.0,45.766235,3835.0831944942474,4674.836491959109,3.6278746,9,,467.8,1.0,45.766235,2245.113,2.1528952,-17370944000000.0,0.4189424,701.45734,-1.0,45.766235,53799820.0,-243.28644,4999.575,7.78481e-06,,,50,-241.60394,94,True,4674.8364,10.0,46950,53737884.0,72288170000000.0,1.0925084
15290853,0.5436866,329.70505,4669.789,58.91589,10.0,-425554000000000.0,91.964745,3837.0380647182465,4605.97744938904,8.800217,10,,460.94,1.0,91.964745,4276.2725,3.215584,-436120700000000.0,0.4189424,934.48413,-1.0,91.964745,76571100.0,-254.3672,4999.494,1.2601719e-05,,,50,-252.62628,94,True,4605.978,10.0,47000,79191060.0,4.3480664e+16,0.5436866
15312478,50.0,9.979438,4989.6216,4821867.5,10.0,-1.2840184e+22,1.0,3838.941807746887,4320.6873952511105,809578.7,1,,432.5,1.0,1.0,4310.708,287349.94,-22154978.0,0.4189424,1202.3657,-1.0,1.0,4187376000000.0,-233.29712,4999.601,0.008617439,,,50,-233.29712,95,True,4320.6875,10.0,47050,20114022.0,3.958151e+31,50.0
15336022,0.09751979,289.79004,4709.87,3.3641162,10.0,-2.8701033e+17,512.71643,3840.805068731308,4706.532493061424,0.5174268,2,,470.88,1.0,512.71643,4416.7427,0.19012521,-2.8701033e+17,0.4189424,976.246,-1.0,512.71643,4666998.0,-262.27975,4999.66,0.0001324479,,,50,-261.0029,95,True,4706.5327,10.0,47100,4666998.0,1.9775358e+22,0.09751979
15359119,0.3113435,329.7688,4669.9062,32.172108,10.0,-4231136000000000.0,160.59433,3842.6730206012726,4617.3628213808115,4.4988,3,,461.94,1.0,160.59433,4287.594,0.7630795,-5532067700000000.0,0.4189424,1180.6796,-1.0,160.59433,18984850.0,-236.30917,4999.675,3.8670856e-07,,,50,-235.63995,95,True,4617.3633,10.0,47150,14434509.0,4.2977205e+18,0.3113435
15382253,6.3016785e-05,9.979422,4989.4473,14.649222,10.0,-inf,793439.4,3844.4529643058777,4624.764446141551,2.2765243,4,,462.68,1.0,793439.4,4614.7847,0.6167238,-inf,0.4189424,1158.9965,-1.0,793439.4,14914938.0,-243.67847,4999.427,8.982408e-05,,,50,-242.55013,95,True,4624.7646,10.0,47200,14914938.0,inf,6.3016785e-05
15404377,0.6176919,,4999.4434,3.2033098,10.0,-153125080000000.0,80.94651,3846.4189229011536,4421.826224406785,0.6353408,5,,442.48,1.0,80.94651,4421.826,0.3674236,-153010260000000.0,0.4189424,1449.4452,-1.0,80.94651,7743375.0,-240.6014,4999.4434,3.9765773e-06,,,50,-237.95808,95,True,4421.826,10.0,47250,7767394.0,5629857000000000.0,0.6176919
15427869,0.1265885,,4999.6094,2.9616733,10.0,-2.9131183e+17,394.9806,3848.2937264442444,4696.593316484375,0.6002678,6,,469.84,1.0,394.9806,4696.5933,0.2727244,-2.9131183e+17,0.4189424,1105.4412,-1.0,394.9806,6186660.5,-257.40152,4999.6094,0.00021292739,,,50,-257.77545,95,True,4696.5933,10.0,47300,6186660.5,2.0373384e+22,0.1265885
15451982,0.0146150915,739.3869,4260.17,32975.953,10.0,-1.2736969e+21,3421.1213,3850.20542883873,4821.037863231326,4616.585,7,,482.26,1.0,3421.1213,4081.6514,659.85736,-1.2736969e+21,0.4189424,750.2501,-1.0,3421.1213,16491351000.0,-240.63387,4999.5566,0.00010503102,,,50,-239.41367,95,True,4821.0376,10.0,47350,16491351000.0,3.8949104e+29,0.0146150915
15476238,0.083007455,719.41376,4280.088,5.460833,10.0,-3.4437498e+17,602.3555,3852.2042303085327,4849.520897078633,0.81965244,8,,485.12,1.0,602.3555,4130.107,0.2982031,-3.4437498e+17,0.4189424,667.6726,-1.0,602.3555,7450580.5,-244.14836,4999.5015,0.00010756442,,,50,-244.32784,95,True,4849.521,10.0,47400,7450580.5,2.8473946e+22,0.083007455
15500356,0.00015624125,769.49207,4230.0566,1472.6671,10.0,-inf,320017.9,3853.8377254009247,4821.750046088131,206.13539,9,,482.36,1.0,320017.9,4052.258,29.727789,-inf,0.4189424,729.5861,-1.0,320017.9,742988900.0,-244.45453,4999.549,0.0001459057,,,50,-241.88326,95,True,4821.75,10.0,47450,742988900.0,inf,0.00015624125
15523006,0.03653446,,4999.4453,4.9100204,10.0,-7.0473224e+19,1368.571,3855.5863931179047,4527.18449625772,0.69949174,10,,453.0,1.0,1368.571,4527.1846,0.19538401,-7.0473224e+19,0.4189424,1252.7771,-1.0,1368.571,4373312.5,-242.12135,4999.4453,8.01476e-05,,,50,-238.88043,95,True,4527.1846,10.0,47500,4373312.5,1.1924831e+27,0.03653446
15546201,50.0,339.73157,4659.896,92.608536,10.0,-420243470000.0,1.0,3857.6736278533936,4637.032914917519,18.34967,1,,463.9,1.0,1.0,4297.302,10.79998,-24796656.0,0.4189424,1119.6427,-1.0,1.0,248460210.0,-251.19145,4999.6274,0.03674206,,,50,-251.19145,96,True,4637.0327,10.0,47550,22755674.0,42347620000.0,50.0
